half length dipole (theta, phi, g_theta, arg_theta, g_phi, arg_phi)
37 72
10 90 -15.0885 0 -300 0
15 90 -11.5423 0 -300 0
20 90 -9.01334 0 -300 0
25 90 -7.043 0 -300 0
30 90 -5.42988 0 -300 0
35 90 -4.06942 0 -300 0
40 90 -2.9018 0 -300 0
45 90 -1.89085 0 -300 0
50 90 -1.01393 0 -300 0
55 90 -0.256698 0 -300 0
60 90 0.389968 0 -300 0
65 90 0.931785 0 -300 0
70 90 1.37226 0 -300 0
75 90 1.71349 0 -300 0
80 90 1.95664 0 -300 0
85 90 2.10234 0 -300 0
90 90 2.15088 0 -300 0
95 90 2.10234 0 -300 0
100 90 1.95664 0 -300 0
105 90 1.71349 0 -300 0
110 90 1.37226 0 -300 0
115 90 0.931785 0 -300 0
120 90 0.389968 0 -300 0
125 90 -0.256698 0 -300 0
130 90 -1.01393 0 -300 0
135 90 -1.89085 0 -300 0
140 90 -2.9018 0 -300 0
145 90 -4.06942 0 -300 0
150 90 -5.42988 0 -300 0
155 90 -7.043 0 -300 0
160 90 -9.01334 0 -300 0
165 90 -11.5423 0 -300 0
170 90 -15.0885 0 -300 0
175 90 -21.1249 0 -300 0
180 90 -3.86972 0 -300 0
0 95 -300 0 -300 0
5 95 -21.1249 0 -300 0
10 95 -15.0885 0 -300 0
15 95 -11.5423 0 -300 0
20 95 -9.01334 0 -300 0
25 95 -7.043 0 -300 0
30 95 -5.42988 0 -300 0
35 95 -4.06942 0 -300 0
40 95 -2.9018 0 -300 0
45 95 -1.89085 0 -300 0
50 95 -1.01393 0 -300 0
55 95 -0.256698 0 -300 0
60 95 0.389968 0 -300 0
65 95 0.931785 0 -300 0
70 95 1.37226 0 -300 0
75 95 1.71349 0 -300 0
80 95 1.95664 0 -300 0
85 95 2.10234 0 -300 0
90 95 2.15088 0 -300 0
95 95 2.10234 0 -300 0
100 95 1.95664 0 -300 0
105 95 1.71349 0 -300 0
110 95 1.37226 0 -300 0
115 95 0.931785 0 -300 0
120 95 0.389968 0 -300 0
125 95 -0.256698 0 -300 0
130 95 -1.01393 0 -300 0
135 95 -1.89085 0 -300 0
140 95 -2.9018 0 -300 0
145 95 -4.06942 0 -300 0
150 95 -5.42988 0 -300 0
155 95 -7.043 0 -300 0
160 95 -9.01334 0 -300 0
165 95 -11.5423 0 -300 0
170 95 -15.0885 0 -300 0
175 95 -21.1249 0 -300 0
180 95 -3.86972 0 -300 0
0 100 -300 0 -300 0
5 100 -21.1249 0 -300 0
10 100 -15.0885 0 -300 0
15 100 -11.5423 0 -300 0
20 100 -9.01334 0 -300 0
25 100 -7.043 0 -300 0
30 100 -5.42988 0 -300 0
35 100 -4.06942 0 -300 0
40 100 -2.9018 0 -300 0
45 100 -1.89085 0 -300 0
50 100 -1.01393 0 -300 0
55 100 -0.256698 0 -300 0
60 100 0.389968 0 -300 0
65 100 0.931785 0 -300 0
70 100 1.37226 0 -300 0
75 100 1.71349 0 -300 0
80 100 1.95664 0 -300 0
85 100 2.10234 0 -300 0
90 100 2.15088 0 -300 0
95 100 2.10234 0 -300 0
100 100 1.95664 0 -300 0
105 100 1.71349 0 -300 0
110 100 1.37226 0 -300 0
115 100 0.931785 0 -300 0
120 100 0.389968 0 -300 0
125 100 -0.256698 0 -300 0
130 100 -1.01393 0 -300 0
135 100 -1.89085 0 -300 0
140 100 -2.9018 0 -300 0
145 100 -4.06942 0 -300 0
150 100 -5.42988 0 -300 0
155 100 -7.043 0 -300 0
160 100 -9.01334 0 -300 0
165 100 -11.5423 0 -300 0
170 100 -15.0885 0 -300 0
175 100 -21.1249 0 -300 0
180 100 -3.86972 0 -300 0
0 105 -300 0 -300 0
5 105 -21.1249 0 -300 0
10 105 -15.0885 0 -300 0
15 105 -11.5423 0 -300 0
20 105 -9.01334 0 -300 0
